Search keyword report
"October 1, 2016 - September 16, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Conv. rate,Conversions,Cost / conv.
Enabled,"""Postar Properati""",Phrase match,SEM_B2B,B2B_Concorrente_Properati,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[marketing imobiliario na internet],Exact match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,rarely served; below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""marketing imobiliaria""",Phrase match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[marketing e publicidade imobiliária],Exact match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,rarely served; below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""publicidade imobiliaria""",Phrase match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""marketing imobiliario na internet""",Phrase match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,rarely served; below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[Anunciar Properati],Exact match,SEM_B2B,B2B_Concorrente_Properati,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[o que é marketing imobiliario],Exact match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,rarely served; below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[propaganda imobiliaria],Exact match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[contato Properati],Exact match,SEM_B2B,B2B_Concorrente_Properati,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +Divulgar +Properati,Broad match,SEM_B2B,B2B_Concorrente_Properati,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[atendimento Properati],Exact match,SEM_B2B,B2B_Concorrente_Properati,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[marketing digital imobiliário],Exact match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""planos Properati""",Phrase match,SEM_B2B,B2B_Concorrente_Properati,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""Colocar Properati""",Phrase match,SEM_B2B,B2B_Concorrente_Properati,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[sac Properati],Exact match,SEM_B2B,B2B_Concorrente_Properati,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""atendimento Properati""",Phrase match,SEM_B2B,B2B_Concorrente_Properati,Not eligible,rarely served; below first page bid; campaign paused,BRL,0.80 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +publicidade +corretor,Broad match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,rarely served; below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[marketing para construtoras],Exact match,SEM_B2B,B2B_Mkt_Publicidade,Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.60 (enhanced),,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar imobiliária],Exact match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anuncie +imobiliária,Broad match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anunciar +imobiliária,Broad match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,campaign paused,BRL,1.69 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,63.44,471,40,8.49%,0.75,29.88,0.00%,0.00,0.00
Enabled,"""anúncios imobiliária""",Phrase match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncios de imobiliarias],Exact match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,campaign paused,BRL,1.97 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,22.64,140,4,2.86%,0.79,3.17,0.00%,0.00,0.00
Enabled, +anúncios +imobiliária,Broad match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar em portais imobiliários],Exact match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,rarely served; campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anúncio imobiliária],Exact match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,low quality; campaign paused,BRL,2.38 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,18.25,405,8,1.98%,0.92,7.39,12.50%,1.00,7.39
Enabled, +anúncio +imobiliária,Broad match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,low quality; campaign paused,BRL,2.38 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,73.47,972,71,7.30%,1.01,71.41,2.82%,2.00,35.71
Enabled,"""anunciar imobiliário""",Phrase match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,rarely served; campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncie imobiliária],Exact match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,rarely served; campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anunciar imobiliária""",Phrase match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anúncio imobiliária""",Phrase match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,low quality; campaign paused,BRL,2.73 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,57.77,358,21,5.87%,0.98,20.68,14.29%,3.00,6.89
Enabled,[anúncios imobiliária],Exact match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anuncie imobiliária""",Phrase match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,rarely served; campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar imobiliário],Exact match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,rarely served; campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anunciar +imobiliário,Broad match,SEM_B2B,B2B_Anunciar_Imobiliária,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[onde anunciar venda de imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anúncios corretor],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anúncio de imóveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.60 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,100.63,16,2,12.50%,0.81,1.61,0.00%,0.00,0.00
Enabled,[site de anuncios de imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.60 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,200.29,103,15,14.56%,1.38,20.63,13.33%,2.00,10.32
Enabled,[anuncios zap imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,low quality; campaign paused,BRL,2.60 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,42.63,19,1,5.26%,0.81,0.81,0.00%,0.00,0.00
Enabled, +anúncios +corretor,Broad match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anuncie +corretor,Broad match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[sites para anunciar imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.50 (enhanced),https://www.vivareal.com.br/anunciar-imoveis/,86.99,143,12,8.39%,1.04,12.44,0.00%,0.00,0.00
Enabled,[pacote de anuncios de imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anúncios +imóveis,Broad match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.66 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,94.46,"2,352",208,8.84%,1.07,222.16,5.77%,12.00,18.51
Enabled,[anúncio imóveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.94 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,165.29,611,84,13.75%,1.20,100.99,8.33%,7.00,14.43
Enabled,[onde anuciar imoveis p venda],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar zap imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.60 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,21.09,55,1,1.82%,1.16,1.16,0.00%,0.00,0.00
Enabled, +anúncio +imóvel,Broad match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.93 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,129.30,"3,261",313,9.60%,1.35,421.65,4.79%,15.00,28.11
Enabled,[como anunciar um imovel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.60 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,151.82,22,2,9.09%,1.67,3.34,0.00%,0.00,0.00
Enabled,[quais os sites que posso colocar meus anuncios de imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[sites de anucncio venda de imóvel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anuncie +imóveis,Broad match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.66 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,96.39,263,23,8.75%,1.10,25.35,8.70%,2.00,12.68
Enabled,"""quanto custa anunciar zap imoveis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,low quality; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anúncio imóveis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,3.10 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,92.79,"1,421",132,9.29%,1.00,131.86,11.36%,15.00,8.79
Enabled,"""anuncie imóveis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.24 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,61.64,122,14,11.48%,0.54,7.52,0.00%,0.00,0.00
Enabled,[anúncios imóvel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[como faço para anunciar no zap],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anunciar imóveis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,3.23 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,105.32,"2,230",188,8.43%,1.25,234.87,4.79%,9.00,26.10
Enabled,[anuncie seu imovel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.73 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,132.90,155,19,12.26%,1.08,20.60,5.26%,1.00,20.60
Enabled,"""anunciar imóvel""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,3.23 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,118.87,"2,935",283,9.64%,1.23,348.88,2.47%,7.00,49.84
Enabled,[anuncios de imóveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.60 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,75.00,20,2,10.00%,0.75,1.50,0.00%,0.00,0.00
Enabled,[anuncio venda de imovel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,3.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,150.03,290,33,11.38%,1.32,43.51,0.00%,0.00,0.00
Enabled,[anunciar imóveis zap],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[quanto custa anunciar no zap imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.73 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,163.79,29,5,17.24%,0.95,4.75,0.00%,0.00,0.00
Enabled,"""como faço para anunciar no zap imoveis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[melhor site para anunciar imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.50 (enhanced),https://www.vivareal.com.br/anunciar-imoveis/,70.68,340,30,8.82%,0.80,24.03,3.33%,1.00,24.03
Enabled,[qual o site mais barato para anunciar imóveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""zap imoveis anunciar por telefone""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar na zap imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[quero anunciar a venda de um imovel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[melhor site para anuncio de imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,140.00,3,1,33.33%,0.42,0.42,100.00%,1.00,0.42
Enabled,[site oficial da olx anunciar o imovel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncio de imovel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.60 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,187.19,32,4,12.50%,1.50,5.99,0.00%,0.00,0.00
Enabled,[anunciar venda de imovel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.08 (enhanced),https://www.vivareal.com.br/anunciar-imoveis/,95.44,79,10,12.66%,0.75,7.54,10.00%,1.00,7.54
Enabled,[sites para anuncio do imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[quanto custa anunciar zap imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,low quality; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""tabela de preço anuncios feitos no site de venda imoveis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anuncios de imoveis rj zap],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""melhor site de anuncio de imoveis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[quais os melhores sites de anuncios para busca de imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[como anunciar no zap imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.60 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,15.53,47,1,2.13%,0.73,0.73,0.00%,0.00,0.00
Enabled,[melhor site de anuncio de imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0.00,3,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[site para anunciar imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.50 (enhanced),https://www.vivareal.com.br/anunciar-imoveis/,102.13,141,11,7.80%,1.31,14.40,9.09%,1.00,14.40
Enabled,[como anunciar no zap imóveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.73 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0.00,7,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[anuncie imóveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,1.97 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,56.50,40,6,15.00%,0.38,2.26,0.00%,0.00,0.00
Enabled,[anuncio de venda de imoveis zap],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar imóveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.94 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,169.83,"1,008",130,12.90%,1.32,171.19,6.92%,9.00,19.02
Enabled,[anúncios imóveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,79.68,95,11,11.58%,0.69,7.57,0.00%,0.00,0.00
Enabled,[zap imoveis anunciar por telefone],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""anunciar na zap imoveis""",Phrase match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar imóvel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.94 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,173.12,"1,105",149,13.48%,1.28,191.30,4.70%,7.00,27.33
Enabled,[onde anunciar seu imovel],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,rarely served; campaign paused,BRL,2.26 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar aluguel de imoveis],Exact match,SEM_B2B,B2B_Anunciar_Imóveis,Not eligible,campaign paused,BRL,2.60 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0.00,14,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[como anunciar no vivareal],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,140.91,198,100,50.51%,0.28,27.90,11.00%,11.00,2.54
Enabled, +anuncie +imobiliária +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anunciar +imobiliário +viva +real,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[inserir anuncio vivareal],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[vivareal planos],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,65.04,139,69,49.64%,0.13,9.04,10.14%,7.00,1.29
Enabled, +anuncie +corretor +viva +real,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""plano ilimitado anual viva real""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""vivareal como anunciar""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0.00,2,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled, +anúncio +casa +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[viva real anunciar imovel],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[vivareal planos anuncios],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar imovel viva real],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar viva real],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,97.87,150,78,52.00%,0.19,14.68,6.41%,5.00,2.94
