Ad report
"September 24, 2021 - September 16, 2026"
Ad status,Final URL,Beacon URLs,Headline,Long headline,Long headline 1,Long headline 2,Long headline 3,Long headline 4,Long headline 5,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Portrait image ID,Logo ID,Landscape logo ID,Business name,Display Network image ID,Call to action text,Call to action text 1,Call to action text 2,Call to action text 3,Call to action text 4,Call to action text 5,Call to action headline,Video ID,Companion banner,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Ad name,ad.device_preference,ad.display_url,Path 1,Path 2,Card 1 headline,Card 1 call to action text,Card 1 image ID,Card 1 square image ID,Card 1 portrait image ID,Card 1 final URL,Card 1 final mobile URL,Card 2 headline,Card 2 call to action text,Card 2 image ID,Card 2 square image ID,Card 2 portrait image ID,Card 2 final URL,Card 2 final mobile URL,Card 3 headline,Card 3 call to action text,Card 3 image ID,Card 3 square image ID,Card 3 portrait image ID,Card 3 final URL,Card 3 final mobile URL,Card 4 headline,Card 4 call to action text,Card 4 image ID,Card 4 square image ID,Card 4 portrait image ID,Card 4 final URL,Card 4 final mobile URL,Card 5 headline,Card 5 call to action text,Card 5 image ID,Card 5 square image ID,Card 5 portrait image ID,Card 5 final URL,Card 5 final mobile URL,Card 6 headline,Card 6 call to action text,Card 6 image ID,Card 6 square image ID,Card 6 portrait image ID,Card 6 final URL,Card 6 final mobile URL,Card 7 headline,Card 7 call to action text,Card 7 image ID,Card 7 square image ID,Card 7 portrait image ID,Card 7 final URL,Card 7 final mobile URL,Card 8 headline,Card 8 call to action text,Card 8 image ID,Card 8 square image ID,Card 8 portrait image ID,Card 8 final URL,Card 8 final mobile URL,Card 9 headline,Card 9 call to action text,Card 9 image ID,Card 9 square image ID,Card 9 portrait image ID,Card 9 final URL,Card 9 final mobile URL,Card 10 headline,Card 10 call to action text,Card 10 image ID,Card 10 square image ID,Card 10 portrait image ID,Card 10 final URL,Card 10 final mobile URL,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Campaign,Ad group,Status,Status reasons,Ad type,Ad strength,Ad strength improvements,Currency code,TrueView avg. CPV,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Video,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Conv. rate,Conversions,Cost / conv.
Enabled,https://movimento.zapmais.com/conteudos/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-Corretor---200x200.gif, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[MATH] [DISPLAY] [IMAGENS] Movimento Vai de Corretor - Dezembro,Corretores - anúncio gráfico,Not eligible,campaign ended; campaign paused,Image ad, --, --,BRL,0,0.00,7,0,0.00%,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Enabled,https://movimento.zapmais.com/conteudos/, --, --,"Somos apaixonados por mudança, mas uma coisa não muda: a importância dos corretores.", --, --, --, --, --,A Importancia dos Corretores, --,#vaidecorretor, --,Corretores Consultores, --,Zap+ Corretores, --,Zap+ Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Dezenas de parceiros conectados para oferecer benefícios que ajudam você a fechar negócios, --,ZAP+ #vaidecorretor: Um movimento para valorizar quem mais valoriza o mercado imobiliário, --,"Juntos, vamos mais longe: investindo em tecnologia, inteligência e inovação", --,Queremos cocriar e trazer soluções inovadoras para quem mais conhece desse mercado, --,Há mais de 20 anos estamos lado a lado com o mercado imobiliário.,19049695860; 19014529520; 19028466875; 19063208733; 19063208739,19014529523; 19028466878; 19063208736; 19063208838, --,17367411307, --,Zap+, --, --, --, --, --, --, --, --, --, --, --, --,true,All formats, --, --,true,true, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[MATH] [DISPLAY] [IMAGENS] Movimento Vai de Corretor - Dezembro,Investidores imobiliários,Not eligible,campaign ended; campaign paused,Responsive display ad,Good,,BRL,0,11.35,"53,663","1,056",1.97%,0.58,609.13, --,0.00,0,0.00,15.25%,161.00,3.78
Paused,https://conteudo.zapmais.com/plano-zapmais/, --, --, --, --, --, --, --, --,Plano ZAP+, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie Seu Imóvel, --,Aumente a sua visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua gestão, --,Aumente as suas visualizações, --,Capte Mais Clientes, --,Obtenha Mais Propostas, --,Conheça o ZAP+, --,Melhore a sua performance, --,Destaque Seus Imóveis, --,Maior classificado de imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País., --,Com o Plano Zap+ Você Pode Anunciar nos 3 Maiores Portais Imobiliário de Uma Única Vez!, --,Conheça os Benefícios do Plano ZAP+ e Aumente a Visibilidade dos Seus Imóveis!, --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil. Plano ZAP+, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,plano-zapmais, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Search | Leads | PlanoZAP+ | Paraná,Interesses+LAL,Paused,disapproved; paused; campaign paused,Responsive search ad,Good,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,48.81,"12,681",435,3.43%,1.42,618.91, --,0.00,0,0.00,0.69%,3.00,206.30
Enabled,https://www.zapmais.com.br/anuncie-portais/?utm_source=google&utm_medium=paid-search&utm_content=anunciar&utm_campaign=senboffbr_gg_se_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Conheça Nossos Planos, --,Portais Grupo OLX, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie seu Imóvel, --,Aumente a sua Visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua Gestão, --,Aumente as suas Visualizações, --,Capte Mais Lead, --,Planos para Anunciar, --,Melhore a sua Performance, --,Destaque seus Imóveis, --,Maior Classificado de Imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País., --,"Mais de 100 milhões de visualizações nos portais OLX, Zap e Viva Real.", --,Conheça os Benefícios do Grupo OLX e Aumente a Visibilidade Dos Seus Imóveis., --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senboffbr_gg_se_po_pp_ao_wb_re_go_pf,Anunciar,Not eligible,campaign paused,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,238.58,"58,555","5,844",9.98%,2.39,13969.79, --,0.00,0,0.00,12.49%,729.90,19.14
Enabled,https://www.zapmais.com.br/anuncie-portais/?utm_source=google&utm_medium=paid-search&utm_content=anunciar&utm_campaign=senboffbr_gg_se_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Conheça Nossos Planos, --,Portais Grupo OLX, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie seu Imóvel, --,Aumente a sua Visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua Gestão, --,Aumente as suas Visualizações, --,Capte Mais Lead, --,Saia na Frente da Concorrência, --,Melhore a sua Performance, --,Destaque seus Imóveis, --,Maior Classificado de Imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País., --,"Mais de 100 milhões de visualizações nos portais OLX, Zap e Viva Real.", --,Mais de 30 milhões de usuários por mês nos portais do Grupo OLX., --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senboffbr_gg_se_po_pp_ao_wb_re_go_pf,Canal pro,Not eligible,campaign paused,Responsive search ad,Poor,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,276.93,"97,841","12,155",12.42%,2.23,27095.05, --,0.00,0,0.00,12.96%,"1,575.69",17.20
Enabled,https://anuncie.zapimoveis.com.br/planos-profissionais?utm_source=google&utm_medium=cpc&utm_campaign=sebronplanosprof24br_gg_pc_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Portais Grupo OLX, --,Multiplique suas oportunidades, --,"Zap, OLX e Viva Real", --,Maiores portais imobiliários, --,Adquira Agora Mesmo, --,Conheça o Zap, --,Escolha o seu Plano Ideal, --,Divulgue seu portfólio, --,Milhões de potenciais clientes, --,Seus imóveis em evidência, --,Saia na frente da concorrência, --,Assine seu plano, --,Melhore a sua performance, --,Contratar é Rápido e Prático, --,Plano Zap Agora é Grupo OLX, --, --,Potencialize sua divulgação nos maiores portais do Grupo OLX! Anuncie agora., --,Anuncie para milhões de potenciais clientes. Comece hoje a divulgação dos seus negócios, --,"Os portais Zap, OLX e Viva Real são o lugar certo para anunciar seus imóveis Garanta aqui.", --,Mais chances para aumentar suas visualizações de imóveis? Só nos portais do Grupo OLX., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,sebronplanosprof24br_gg_pc_po_pp_ao_wb_re_go_pf,Interesses+LAL,Not eligible,campaign paused,Responsive search ad,Good,Try including more keywords in your headlines;Try including more keywords in your descriptions;Add 5 more sitelinks in your ad,BRL,0,95.31,"390,339","22,277",5.71%,1.67,37202.00, --,0.00,0,0.00,0.43%,96.75,384.52
Paused,https://www.zapmais.com.br/anuncie-portais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BNon-Branded%5D+Search+%7C+PlanoZap%2B, --, --, --, --, --, --, --, --,Plano Zap+, --,Novos planos com desconto, --,Especial mês do corretor, --,Até 20% off para anunciar, --,Conheça os nossos planos, --,Diversos benefícios, --,Conheça o Plano Zap+, --,Destaque seus Imóveis, --,Dobro de destaque por 30 Dias, --,Anuncie seus Imóveis, --,Mês do Corretor com Descontos, --,Conheça o ZAP+, --,Melhore a sua Performance, --, --, --, --, --, --,Oferta especial do Mês do Corretor: planos dos portais Zap+ com desconto. Corra., --,O multiverso dos corretores tem um universo de oportunidades. Aproveite os benefícios., --,Oferta por tempo limitado! Destaque seus imóveis para 100 milhões de pessoas., --,Benefícios e preço especial para anunciar nos 3 maiores portais de imóveis do Brasil., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,plano-zapmais, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senboffbr_gg_se_po_pp_ao_wb_re_go_pf,Anunciar,Paused,paused; campaign paused,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,19.26,"11,664",256,2.19%,0.88,224.66, --,0.00,0,0.00,0.78%,2.00,112.33
Enabled,https://movimento.zapmais.com/datazap-tendencias-curitiba22/?utm_source=google&utm_medium=cpc&utm_campaign=Pesquisa++Tend%C3%AAncias+de+Moradia+CURITIBA, --, --, --, --, --, --, --, --,Estudo de mercado DataZAP+,1,Tendências Mercado Imobiliário, --,Baixe Agora, --,Guia de novas tendências, --,ZAP+ Tendências do Mercado, --,Pesquisa DataZAP+, --,Tendências de Imóveis, --,Estudo para corretores, --,Conteúdo para imobiliárias, --,Mercado imobiliário Atual, --,Indicadores de aluguel, --,Mercado imobiliário 2022, --,ZAP+, --,Perfil Locatários, --,Perfil Comprador, --, --,Confira o Estudo sobre Tendências do Mercado Imobiliário de Curitiba para 2022, --,O ZAP+ conta tudo o que você precisa saber sobre o mercado imobiliário., --,"Conteúdos exclusivos da DataZAP+, que você encontra no movimento #vaidecorretor", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Pesquisa | Tendências de Moradia CURITIBA,Correspondência de frase e exata,Not eligible,campaign paused,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions;Try adding a few more unique headlines or unpinning some assets;Add 6 more sitelinks in your ad,BRL,0,377.71,"19,389","1,234",6.36%,5.93,7323.34, --,0.00,0,0.00,0.16%,2.00,3661.67
Enabled,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BTrafego+-+Display%5D+Plano+Zap+%2B, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Zap + gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[Tráfego - Display] Plano Zap +,Ad group 1,Not eligible,campaign paused,Image ad, --, --,BRL,0,21.57,"7,266",379,5.22%,0.41,156.76, --,0.00,0,0.00,0.79%,3.00,52.25
Enabled,https://movimento.zapmais.com/datazap-tendencias-moradia/?utm_source=google&utm_medium=cpc&utm_campaign=Pesquisa+%7C+Tendencias+de+Moradia, --, --, --, --, --, --, --, --,Estudo de mercado DataZAP+,1,Tendências Mercado Imobiliário, --,Baixe Agora, --,Guia de novas tendências, --,ZAP+ Movimento Vai de Corretor, --,Pesquisa DataZAP+, --,Tendências de Imóveis, --,Estudo para corretores, --,Conteúdo para imobiliárias, --,Mercado imobiliário Atual, --,Indicadores de aluguel, --,Mercado imobiliário 2022, --,ZAP+, --,Perfil Locatários, --,Perfil Comprador, --, --,Acesse o vai de corretor e confira o Estudo sobre Tendências de Moradia da DataZAP+, --,O ZAP+ conta tudo o que você precisa saber sobre o mercado imobiliário., --,"Conteúdos exclusivos da DataZAP+, que você encontra no movimento #vaidecorretor", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Pesquisa | Tendências de Moradia,Correspondência de frase e exata,Not eligible,campaign paused,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions;Try adding a few more unique headlines or unpinning some assets;Add 6 more sitelinks in your ad,BRL,0,188.22,"332,235","21,990",6.62%,2.84,62534.48, --,0.00,0,0.00,10.95%,"2,408.00",25.97
Enabled,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BTrafego+-+Display%5D+Plano+Zap+%2B, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Zap + gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[Tráfego - Display] Plano Zap +,Ad group 1,Not eligible,campaign paused,Image ad, --, --,BRL,0,4.56,"184,426","1,900",1.03%,0.44,840.33, --,0.00,0,0.00,7.16%,136.00,6.18
Enabled,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BTrafego+-+Display%5D+Plano+Zap+%2B, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Zap + gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[Tráfego - Display] Plano Zap +,Ad group 1,Not eligible,campaign paused,Image ad, --, --,BRL,0,11.98,"111,909","2,831",2.53%,0.47,1341.14, --,0.00,0,0.00,6.46%,183.00,7.33
Enabled,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BTrafego+-+Display%5D+Plano+Zap+%2B, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Zap + gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[Tráfego - Display] Plano Zap +,Ad group 1,Not eligible,campaign paused,Image ad, --, --,BRL,0,4.32,"25,465",217,0.85%,0.51,109.91, --,0.00,0,0.00,3.69%,8.00,13.74
Enabled,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BTrafego+-+Display%5D+Plano+Zap+%2B, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Zap + gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[Tráfego - Display] Plano Zap +,Ad group 1,Not eligible,campaign paused,Image ad, --, --,BRL,0,8.62,"531,292","10,332",1.94%,0.44,4577.87, --,0.00,0,0.00,17.06%,"1,763.00",2.60
Enabled,https://anuncie.zapimoveis.com.br/planos-profissionais/?utm_source=google&utm_medium=cpc&utm_term=ph3a&utm_campaign=ph3adponbr_gg_pc_po_pp_ao_wb_re_go_pf, --, --,Destaque-se da concorrência. Divulgue seus imóveis para a maior audiência do mercado., --, --, --, --, --,Anuncie seus imóveis, --,"Portais Zap, Olx e Viva Real", --,Torne-se mais relevante, --,3 maiores portais imobiliários, --,Contrate Agora Mesmo, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Saia na Frente. Garanta a exposição ideal para seus imóveis, contrate agora.", --,Escolha o seu plano e garanta a divulgação ideal., --,Planos para corretores e imobiliárias em busca de mais alcance. Ganhe mais relevância., --,"Zap, OLX e Viva Real são o Top 3 nas buscas por imóveis. Venha alavancar seus resultados.", --,Aumente as visualizações de imóveis à venda ou disponíveis para locação.,149759285094; 149714234524; 149703824219; 149703821411; 120451053399; 149759278311,149759279970; 149759273007; 149714232325; 149759285523, --,104020633040,104018854252,Grupo OLX, --, --, --, --, --, --, --, --, --, --, --, --,true,All formats, --, --,true,true, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,ph3adponbr_gg_pc_po_pp_ao_wb_re_go_pf,PH3A,Not eligible,campaign paused,Responsive display ad, --, --,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Paused,https://movimento.zapmais.com/datazap-jornada-consumidor/, --, --, --, --, --, --, --, --,Vai de Corretor, --,Zap+ #VaideCorretor, --,Corretores Consultores, --,Corretor Parceiro, --,ZAP+ Movimento Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Quer saber sobre a Jornada do Consumidor de Imóveis no Brasil?, --,"Acompanhe o mercado ﻿com inteligência e informação, o ZAP+ impulsiona o seu negócio.", --,Confira o Estudo da DataZAP+ e acompanha o mercado com inteligência e informação., --, --, --, --,19014529520,19014529523, --,17367411307, --,Zap+, --,Visite Site, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Discovery | Lead | #vaidecorretor,Setor imobiliário e construção,Paused,paused; campaign ended; campaign paused,Demand Gen image ad,Average, --;--;--,BRL,0,5.34,"33,535",807,2.41%,0.22,179.05, --,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://movimento.zapmais.com/datazap-tendencias-moradia/, --, --, --, --, --, --, --, --,Vai de Corretor, --,Zap+ #VaideCorretor, --,Corretores Consultores, --,Corretor Parceiro, --,ZAP+ Movimento Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Estudo de mercado exclusivo do DataZAP+, --,Acesse o vai de corretor e confira o Estudo sobre Tendências de Moradia da DataZAP+, --,O ZAP+ conta tudo o que você precisa saber sobre o mercado imobiliário., --,"Conteúdos exclusivos do DataZAP+, que você encontra no movimento vai de corretor.", --, --,19063208739,19063208838, --,17367411307, --,Zap+, --,Visite Site, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Discovery | Lead | #vaidecorretor,Investidores,Not eligible,campaign ended; campaign paused,Demand Gen image ad,Average, --;--;--,BRL,0,3.68,342,4,1.17%,0.32,1.26, --,0.00,0,0.00,0.00%,0.00,0.00
Paused,https://movimento.zapmais.com/datazap-jornada-consumidor/, --, --, --, --, --, --, --, --,Vai de Corretor, --,Zap+ #VaideCorretor, --,Corretores Consultores, --,Corretor Parceiro, --,ZAP+ Movimento Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Conteúdo Exclusivo ZAP+, --,"Acompanhe o mercado ﻿com inteligência e informação, o ZAP+ impulsiona o seu negócio.", --,Confira o Estudo da DataZAP+ e acompanha o mercado com inteligência e informação., --, --, --, --,19014529520,19014529523, --,17367411307, --,Zap+, --,Visite Site, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Discovery | Lead | #vaidecorretor,URLs Cresci,Paused,paused; campaign ended; campaign paused,Demand Gen image ad,Average, --;--;--,BRL,0,4.37,"256,189","3,078",1.20%,0.36,1119.73, --,0.00,0,0.00,0.00%,0.00,0.00
